restaurant_id;user;title;text;visit_date;score;response
17. La Capital;Jujuditdit;Un sitio muy comodo;"Me gustaria destacar en primer lugar la amabilidad del servicio, siempre educados y sonrientes; la comida muy buena, relacion calidad precio, recomiendo los fingers de pollo.";2019-02;5;
17. La Capital;Andrea L;Muy recomendable!!;La comida genial y el trato no podia ser mejor!!!\nLos camareroos muy guapos, apetece venir mas amenudo!;2019-02;5;
17. La Capital;hidalgodorado;Una burguer de alta calidad;Hemos reservado una mesa para dos. El servicio muy atento y súper rápido. La calidad de la comida es excelente, además de variada, tanto en surtido de burguers como por tipología de panes, etc. \nSin duda, un lugar muy recomendable !!;2019-02;5;
17. La Capital;empa3;Buenas hamburguesas;Hemos ido hoy a cenar mi pareja y yo y nos ha parecido un lugar acogedor. Las hamburguesas están buenas y el precio es razonable.;2019-02;4;
17. La Capital;dianarW2496MA;Buen servicio;A pesar de no haber reservado. No dispusieron de una mesa para dos en la terraza, con estufas! Super calientito, muy agusto!! La comida al momento y el vino delicioso!;2019-02;4;
17. La Capital;Barbara R;Excelente;Nos ha gustado mucho la atención de Ester la camarera. La comida como siempre muy buena. El café excelente. Lo recomiendo.;2019-02;5;
17. La Capital;Mireiajidi;Frío y frío;A pesar de haber reservado hace muchos dias nos pusieron en la terraza que aunque tienen muchas estufas, son insuficientes para las noches frias de lleida. Cenamos con la chaqueta puesta, y asi mucha más gente de la terraza. Pasamos frio cenando. El vino no tienen ni idea de servirlo, estaba congelado. Los camareros, hay muchos pero están mal organizados. Unos entrantes, nos los trajeron cuando ya casi habiamos terminado las hamburguesas y uno de nosotros cenó solo ya que su hambuerguesa tardó mucho. Hay que pensarse bien cenar ahi si luego el servicio no es adecuado.;2019-02;3;
17. La Capital;AndyMaOr;Mejorable;Fuimos 7 amigos para cenar, con reserva previa, el dia que empezaban las vacaciones, y tardaron de media hora a tres cuartos en traernos la carta, cenaron antes la gente de nuestro alrededor que llegaron mas tarde que nosotros, pedimos 7 hamburguesas y dos de bravas, llegaron antes las hamburguesas que las bravas, con una de ellas errónea, dos de los camareros nos dieron un servicio pésimo, nos faltaron al respeto, y nos trataron de mentirosos en el momento en que nos quejamos a demas de uno de ellos amenazarnos. Por parte de los demas camareros muy agradable. En cuanto nos quejamos al que creo que es el gerente o algo por el estilo, se hizo responsable de la situacion y no nos cobró las bebidas y los cafes y nos invitaron a los chupitos para que no presentaramos la hoja de reclamaciones(que el camarero anterior no nos quiso dar, cosa que es obligatoria). Pero una experiencia para no repetir.;2018-12;2;
17. La Capital;markituuus94;Horrible;Fuimos ayer por la noche (sábado 15). Nos sentamos en la mesa que nos ordenaron y nos sentamos a ver como todos los camareros pasaron de nosotros durante 20 minutos. Hasta que apareció uno de ellos de nombre “aleix” que se sorprendió de que nos tuvieran ignorados ya que esa no era su zona. Nos pidió la bebida, nos la llevo y supongo que le dijo algo al camarero de nuestra zona porque al momento apareció y nos tomo nota de la comida y los entrantes. Nos llevaron los entrantes (3 raciones de patatas) y nos sentamos a esperar a ver como se enfriaban hasta que uno de los compañeros de la mesa 25 min después se cabreo y se levanto a pedir susodichos CUBIERTOS. Claramente las patatas daban pena y estaban frias. Entonces llegaron las hamburguesas... (he comido unas 20 veces en ese bar y creo que últimamente la carne es de peor calidad pero no tengo forma de probarlo). Cenamos y bueno nos continuaron ignorando los camareros salvo el camarero que he nombrado anteriormente que de vez en cuando (supongo que cuando su zona estaba bien venia a preguntar si faltaba algo). Luego debió de terminar su turno porque desapareció (aunque lo busque para darle propina) y si queríamos algo nos levantábamos y pedíamos en la barra. \n\nEnfin. Lo siento pero una experiencia penosa, el local va de mal en peor y el servicio da PENA. O reaccionáis o no va a venir ni dios. ;2018-12;1;
17. La Capital;Neme1973;Para repetir;Local que no conocia en lleida me lo recomendo un amigo y la verdad que me sorpredio gratamente. Las hamburguesas son muy originales y muy buenas con un buen servicio y un precio normalito ;2018-12;4;
17. La Capital;AlexPociello;Todo super bueno;Las patatas bravas estaban buenísimas, la hamburguesa igual de buena pero para disfrutar al maximo de una buena hamburguesa se tiene que pedir la carne wagyu. ;2018-12;5;
18. Click Menu;ArenaRoja;Magnifico;Fuimos el sábado noche sin reserva y enseguida nos buscaron mesa eramos 6, la atención desde el primer momento excelente, cenamos de menú y excelente, tanto el compartir como los segundos. Repetiremos seguro.;2019-11;5;
18. Click Menu;Neus Borras B;Muy buena opción para un menú de diario;Muy buena relación calidad/precio. Menú de 12,50€ bebida incluída. Menú muy variado, local agradable, servicio joven, rápido y atento. Repetiremos. Muy recomendable;2019-10;4;
18. Click Menu;Toñy C;Un restaurante donde la profesionalidad y la alta cocina se dan la mano;Soy cliente habitual ... y me gustaría dejar constancia del trato profesional y amable que siempre he recibido por el personal del restaurante ya que saben unir en buen hacer con la sabiduría del saber estar. Grandes profesionales de la cordialidad y la atención. Desde punto de vista gastronómico encontrarás platos exquisitos con una elaboración cuidada y productos de gran calidad. Siempre es un acierto el comer en él... bien en familia... en cenas o encuentros com compañeros, amigos o si eliges un buen restaurante para comer. Si estáis en lleida o venís de paso no dudéis en reservar mesa porque os encantará. ! Yo voy siempre que puedo! Toñy Castillo;2019-09;5;
18. Click Menu;oscarvet;Buena calidad de menú pero escaso de cantidad;Menú diario variado y de buena calidad, por 12€.\nMesas de tamaño reducido y demasiado juntas unas a otras.\nRaciones de pan escasas.\nMuy buena atención del personal.;2019-06;4;
18. Click Menu;joanisilvia;No está mal;"No conocíamos este restaurante y fuimos porqué uno de los comensales sí lo conocía de otras ocasiones y sus referencias eran buenas. Y la verdad es que éstas se ajustaron a lo que finalmente vimos. Éramos cinco personas y lleguemos a una hora ""delicada"", hacia las 14:15h y suerte que habíamos reservado antes porqué el local estaba bastante lleno. Es algo que en nuestro caso intentamos evitar porqué habiendo más gente lo más probable es que el ambiente del local sea más incómodo (por lo del ruido) y te sirvan con más lentitud.\nLo primero fue inevitable y en algunos momentos el ruido ambiental hacía que la conversación fuera difícil de mantener. En cambio, hay que reconocer que en cuanto al servicio fue bastante rápido, lo que es de agradecer. En lo que se refiere a la comida, la opinión general de los cinco es que la calidad fue bastante buena, así como también la cantidad (también es cierto que no somos de comer mucho ni de hacer grandes comilonas). Pedimos platos del menú, bastante amplio y diverso, aunque como creo que cada vez pasa más, algunos tenían un suplemento adicional a pagar. El menú salía por unos 12-13€, un precio bastante bueno a mi modesto parecer para lo que al final fue la experiencia.\nEn definitiva, para nosotros un restaurante recomendable si se mantiene en este baremo de precios y calidad. No conocemos mucho la zona pero creo que si se viene en coche el aparcamiento es una cuestión también a tener en cuanta: predominio de zona azul aunque a partir de las 2 del mediodía y hasta las 5 de la tarde no se paga (como mínimo en sábado). Supongo que por las cercanías debe haber algún párquing de pago.";2019-05;4;
18. Click Menu;oteaul;Comida familiar;Comida muy muy buena. Mucha variedad en el menú. Apto para vegetarianos. Calidad muy buena. Precio inmejorable. Servicio muy rápido, trato enfocado al bienestar del cliente, comida buenísima, postres increíbles y el café muy bueno. RECOMENDABLE 100% ;2019-04;5;
18. Click Menu;Lleida57;Menú diario interesante;El menú diario está bien, bastante para elegir y bien presentado aunque raciones un poco justas. Vale la pena para el día a día.;2019-03;3;
18. Click Menu;taniadQ5658UA;Decepción;Habíamos visitado varías veces el establecimiento y teníamos una impresión muy distinta de la que nos hemos llevado. Por el precio que hemos pagado el menú (18€) dejaba mucho que desear. Un risotto de setas que parecía más bien un arroz hervido. Y un plato de pasta muy soso, en definitiva nos llevamos una decepción. Saludos triperos;2019-04;3;
18. Click Menu;Sori007Madrid;Menú del día aceptable pero nada especial;"Este restaurante ofrece menú del día a 12,50€ incluida bebida (no toda) y pan. Cuando te dan la carta para elegir hay varios primeros, varios segundos y algún postre (además de ciertas bebidas) que van con suplemento de 3, 4 y hasta 8€!! Con lo cual si quieres probar algo ""diferente"" a un menú del día normal ya no serán 12,50€ sino que serán 15, 18 o 20€ en función del suplemento de cada plato o bebida ""especial"". Eso sí, el servicio muy rápido y los camareros amables, aunque se nota que por ejemplo la lasaña está calentada en microondas....Resumiendo, viendo los precios de otros menús de bares y restaurantes cercanos (en torno a 10,50 - 11€), pues da un poco igual porque en este si no pagas los suplementos se come prácticamente lo mismo que en cualquier otro.";2019-02;3;
18. Click Menu;angelpM4160VR;Recomendable menú del día;Un acierto haber encontrado este restaurante, buen menú del día y buen servicio. He repetido en varias ocasiones y siempre bien.;2018-12;4;
18. Click Menu;Enrique G;menu con cantidad adecuada rectificacion;he vuelto a visitar el click menu de Lleida y me he llevado la grata sorpresa que el menu estaba perfecto, cantidad y calidad ahora para mi si es el mejor restaurante de menu de Lleida;2018-12;4;
18. Click Menu;srey_zaz;Evitad;Las cartas sólo en catalán, los camareros solo te hablan en catalán aunque les hables en español. Una hora entre plato y plato y mucha impertinencia por parte del personal.;2018-12;1;Todo esto por unos chupitos ? \nCuando haces cola en el Lidl también les pides unos yogures gratis?\nQue lastima que de los 5 camareros, le atendiera el único que es de Sant Esteve de les Roures por que los demás hay uno de Huesca, otra de Ecuador, uno Colombiano y otro nieto de un GC. \nTodos castellano hablantes.\nPor cierto si quería la carta en lengua castellana, inglés o francés solo tenía que pedirlo, se la hubiéramos entregado con mucho gusto.\nLe pedimos disculpas por haberlo confundido por un catalán o andorrano.\nPor cierto los camareros no son impertinentes, con este comentario nos queda claro quien es el impertinente.\n 
19. Teresa Carles Cuina Vegetariana;josepm155;Saludable y suculenta;Acabo de comer en Teresa Carles y me ha encantado todo. Comida sabrosa y sana en un ambiente encantador. Personal amable y servicial, gracias especialmente a Montse y Audí. Relación calidad/precio muy buena. Totalmente aconsejable.;2019-10;5;Muchas gracias josepm155!! :):) Nos vemos pronto
19. Teresa Carles Cuina Vegetariana;68lunam;Un servicio que hace falta mejorar;Hoy hemos ido a comer. En este restaurante nunca han destacado por su rapidez pero hoy al traernos los primeros platos le comentamos a la chica que si los segundos se pueden dar más prisa en traerlos porque llevábamos 50 minutos esperando los primeros. Ella nos dice que no, que solo hemos esperado 10 minutos. Le repito que no era asi que era 50 min y ella se va sin creerme. Después de un rato vuelve toda simpática y nos pide perdón y lo intenta arreglar Invitándonos a un café. No nos han quedado ganas de volver y es una pena porque la comida es excelente pero el servicio deplorable.;2019-10;1;
19. Teresa Carles Cuina Vegetariana;lawlao;Merienda deliciosa!;Fuimos a celebrar una merienda de cumpleaños con la familia y le pedí a la encargada y al camarero que me gustaría que pusieran un centro de dulces para comer! El trato fué genial y para mi sorpresa y la de todos trajeron estás bandejas de dulces deliciosos! A los invitados y yo misma nos gustó mucho la presentación y lo bueno que estaban cada uno de esos postres! Hechos sin azúcar y con productos ecológicos! Me encantó y volvería sin dudarlo ha celebrar otra merienda con la familia! \nEl precio a mí gustó, creo que estubo bien por todo lo que nos sirvió! Pensaba que sería más caro y luego me sorprendió! Así que GENIAL! ;2019-10;5;Gracias lawlao!! Esperamos verte muy pronto por aquí para otra celebración :):):)
19. Teresa Carles Cuina Vegetariana;Lleida57;No acertamos;Menú diario que no acertamos, verduras a la brasa buenas pero lasaña fría y pasada, como si fuera de días anteriores y el postre lo salvo el kefir, los buñuelos no. Menú diario quizás pasado de precio.;2019-10;3;Gracias por tus comentarios Lleida57. Lamentamos que tu experiencia no haya resultado cómo esperabas. Esperamos que nos des una nueva oportunidad! Muchas gracias.
19. Teresa Carles Cuina Vegetariana;267guillermor;Bien de menú, regular de carta;Hemos comido varias veces de menú al mediodía y tenemos un buen recuerdo, pero la última vez que fuimos tomamos carta y no fue lo mismo. Salimos a 30€ por persona sin pedir mucha comida. Los platos estaban correctos, pero la Carta de principales nos pareció un poco pobre. Por ese mismo precio hay sitios mejores en Lleida. ;2019-09;3;Muchas gracias por tus comentarios, 267guillermor. Seguiremos trabajando para mejorar!
19. Teresa Carles Cuina Vegetariana;mipesi;Cena familiar;Teníamos buena referencia de este restaurante, y la verdad es que en general ha respondido a las expectativas. La ensalada de rúcula con parmesano y tomate seco, está muy buena, y además por cantidad deja bastante satisfecho. Lasaña vegetal com pasta integral, deliciosa. Decepciona un poco milhojas de espelta con crema catalana y frutos rojos. \nEl servicio excelente, la señora encargada de la sala muy amable, y cuando le comentamos que una parte de la lasaña estaba dura, fue a cocina y volvió para explicarnos el motivo, y disculparse con nosotros.\nOtra pequeña objeción es que entre primer y segundo en nuestro caso tardaron un poco.\nEl local es muy acogedor.\nEs un poco caro, pero merece la pena.;2019-09;4;Gracias mipesi! Adradecemos mucho tus comentarios y seguiremos trabajando para mejorar día a día :)
19. Teresa Carles Cuina Vegetariana;Marta O;El servicio deja mucho que desear;Hemos comido en Teresa Carles, en Lleida, porque teníamos un muy buen recuerdo de nuestra experiencia en el mismo restaurante pero en Barcelona. Por desgracia en Lleida ha sido muy diferente. El personal estaba muy irritable, trabajaba con desgana, se hablaban mal y se peleaban entre ellos. Tampoco nos han sabido responder algunas preguntas sobre intolerancias y hemos podido escuchar algunos comentarios fuera de lugar referidos a este tema. Los platos estaban ricos pero los postres dejaban mucho a desear. El helado de té matcha estaba congelado, con cristales. Además, el pastelito que lo acompañaba era muy pequeño porque no les quedaban más (no nos han avisado pero lo hemos podido escuchar desde la mesa ya que la cocina es abierta). Los precios son caros. Resultado: mucho mejor en Barcelona. En Lleida, no repetiremos.;2019-08;2;Buenas tardes, Marta. Lamentamos que tu experiencia en el Teresa Carles de Lleida no haya sido buena, tendremos muy en cuenta tus comentarios y revisaremos la atención al cliente que estamos ofreciendo. Nos parece inconcebible la situación que comentas con nuestro equipo de sala y tomaremos medidas para revisar y mejorar el trato hacia nuestros clientes. \nEsperamos que sigas confiando en Teresa Carles y nosotros por nuestra parte seguiremos trabajando por ofrecer un buen servicio. Nos vemos pronto!
19. Teresa Carles Cuina Vegetariana;Bishop009;Muy buen servicio;Buen restaurante de calidad, con gran variedad de productos saludables y deliciosos.\nSobre todo a destacar la profesionalidad y la buena atención de Montse;2019-08;4;Gracias mil Bishop009!!
19. Teresa Carles Cuina Vegetariana;margallb;Un vegetariano de calidad, repetiremos seguro.;Un buen restaurante donde poder disfrutar de una comida vegetariana, entre otras opciones. Nosotros hemos repetido en más de una ocasión en el restaurante de Lleida. Y seguro que volveremos a repetir. Las raciones son generosas, y hay platos menos usuales y los comes de buen gusto.;2019-05;5;Muchas gracias margallb!! Esperamos seguir viéndote por aquí :)
19. Teresa Carles Cuina Vegetariana;Ramon C;normal y caro;Comí el menú del mediodía, y me pareció vulgar para pagar 15 euros.Un flan vegetal , huevo y poco mas y una berenjena con setas mejor pero bueno.\nNo suelo sufrir del estómago y me repitio toda la tarde una acidez...;2019-08;3;Gracias por tus comentarios, Ramon. Tendremos en cuenta tu opinión.
19. Teresa Carles Cuina Vegetariana;Laclit;Un habitual;Voy casi cada mes cuando voy a Lleida. Aquí se demuestra cómo se puede hacer cocina creativa y completa desde la esfera vegetariana. ;2019-08;4;Muchas gracias, Laclit!
19. Teresa Carles Cuina Vegetariana;Misschoden;False advertisement;This restaurant was so bad I don’t understand why people would even want to go here? Maybe if you like healthy grass, then this is a good place. Otherwise, I would NOT recommend this place to anyone and it’s unfortunate that we were pulled to this place (not by choice) by our friends. I ordered spaghetti and it didn’t turn out to be spaghetti. It was basically fettuccine noodles mixed with balsamic vinegar. There were no cashew nuts or any of the ingredients listed from the menu. It was a pathetic waste of food. I didn’t finish it. I had a couple bites and told myself ‘I will not put garbage in my body that’s not worth it’. My fiancé ordered a ‘seitan’ burger..which was missing the main product SEITAN. The patty was made with something else like potatoes or something soft. Only the presentation of the food looked good. Like it was made to present for social media posts. But the food was trash. And that’s where it went too. ;2019-07;1;Dear Misschoden, thank you for your comments. We are having some trouble understanding what could have you ordered as none of our dishes responds to the given description.\nWe are really interested in finding out what could have happened during your meal, so if you could please explain us a little more about the day and time of your visit, and the dishes you ordered, we will try to figure this out all together. \nThank you so much!
19. Teresa Carles Cuina Vegetariana;XaTais;Comida vegetariana de calidad;Hemos ido a comer, cenar y también a reuniones sobre alimentación saludable.\nRespecto a la comida que ofrecen tienen una variada carta con entrantes, raciones y un menú diario para comer a un precio correcto. Los platos estan elaborados y muy buenos con una cantidad de comida correcta. \nEl local es amplio y confortable con una barra larga y parte de la cocina está a la vista. También disponen de una terraza en el exterior que es una delícia en verano.;2019-05;4;Gracias XaTais! Esperamos verte pronto por nuestra terraza :)
19. Teresa Carles Cuina Vegetariana;Fernando Jose G;NO SE LO PIERDAN;Muy buena cocina. Tienen razón quienes afirman que un menú vegetariano puede estar a muy alto nivel. Deliciosos platos. Yo probé un mil hojas de berenjena para chuparse los dedos. Muy recomendable.;2019-07;5;Qué rico! Muchas gracias Fernando!
19. Teresa Carles Cuina Vegetariana;migueleme;Sorpresa positiva;Nunca habia ido a comer a un restaurante vegetariano, y decidí probar. El menú muy logrado, pero me sorprendio mucho las albondigas de garbanzos, buenisimas. Seguros que repetiré. Los macarrones con salsa de espinacas muy ricos.;2019-06;4;Muchas gracias, migueleme! Esperamos verte pronto :)
19. Teresa Carles Cuina Vegetariana;joan982;Una buena experiencia;Restaurante Vegetariano, con una carta muy interesante, sin ser vegetariano. Totalmente recomendable, sera una buena eleccion, servicio amable i rapido. El local es agradable.;2019-06;4;Gracias joan982!!
19. Teresa Carles Cuina Vegetariana;Lena L;Exelente;La mejor cena en Lleida,el viernes por la noche estu imos cenando en este restaurante tan naravilloso,la comida muy rica y lo mejor de todo son los postres cheescake y tarta San marcos.La atencion muy buena la camarera rubita estuvo muy atenta profesional,amable,que mas puedes pedir:)Gracias por la atencion,volveremos seguro!;2019-05;5;Muchas gracias, Lena! Aquí te esperamos :)
19. Teresa Carles Cuina Vegetariana;ilu g;Buen restaurante;Hemos comido hoy 28 de mayo de 2019 en este restaurante que hemos encontrado de casualidad. \nNormalmente no solemos ir a restaurantes vegetarianos pero éste ha sido un acierto. El empleado que nos ha atendido, un chaval jovencito, muy majo, toda voluntad, muy amable y solicito\n La comida riquísima \nVolveremos seguro. A recomendar. ;2019-05;4;Gracias, ilu!! Aquí os esperamos :)
19. Teresa Carles Cuina Vegetariana;franciscojoaquin2017;Una nueva experiencia.;Fue una buena experiencia para empezar en el mundo de la dieta vegetariana. Creo que repetiremos y el local muy bonito.;2019-05;3;Gracias, franciscojoaquin2017 :)
19. Teresa Carles Cuina Vegetariana;soniaaD8459PK;Comida de trabajo;Fuimos a comer con el jefe ya que nunca habia ido a un vegetariano y sin duda repetire. Tienen un menu de todos los dias de la semana. Comida muy buena y saludable y trato del personal perfecto.;2019-02;4;Muchas gracias, soniaaD8459PK!
19. Teresa Carles Cuina Vegetariana;sofiapremie;normal;Esta vez al ser entre semana nos ofrecieron solo el menú y no nos gustó demasiado, no estuvo mal pero tampoco muy bien, creo que es mejor pedir a la carta. servicio bien pero podrían haber aconsejado mejor pues mi primer y segundo eran muy parecidos, en cuanto ingredientes y eso no lo supe hasta verlo en le plato, postres flojos. Conozco también los otros dos que tiene la dueña T C en Bcn, y ya había ido al de Lleida en otra ocasión pero nos supo tan bueno como otras veces lo que decepciona un poco.;2019-05;3;Muchas gracias por tus comentarios, sofiapremie. Tomamos nota y analizaremos qué ha podido suceder en tu visita! Lamentamos que no hayas quedado del todo satisfecha y te animamos a volver, ya que trabajamos duro para mantener la calidad del producto y la atención al cliente.\nMuchas gracias
19. Teresa Carles Cuina Vegetariana;Obaobaviareggio;Sempre al top;Siamo tornati in questo ristorante rigorosamente vegetariano e la conferma della sua qualità non è stata una sorpresa. L’afflusso di clienti sembra un fiume in piena, ma la bontà dei piatti unito alla rapidità e precisione del servizio non ne risentono. Buonissimo il riso verde. Buoni anche i dessert. Scelta di vini discreta , conto finale che non delude. \nInsomma se volete un ristorante vegetariano rimarrete impressionati positivamente.;2019-05;4;Muchísimas gracias, Obaobaviareggio :):)
19. Teresa Carles Cuina Vegetariana;cgomez10;Buen vegetariano, nos fallaron los postres;Estuvimos 6 amigas e hicimos el menú de 28€. El servicio muy flojo, nos costó que nos trajeran los menús de grupo y la camarera no sabía nada de lo que le preguntábamos. El menú está correcto, con buenos entrantes y 3 segundos a elegir. Nos falló el postre que era un surtido de pasteles, fue escaso y no estaban a la altura del resto de la cena.;2019-05;3;Muchas gracias por tus comentarios, cgomez10. \nComo todos los comentarios, tomamos nota y los analizamos para ver en qué podemos mejorar y te agradecemos que te tomes el tiempo en escribirnos. \nEsperamos que volváis a visitarnos en otra ocasión! Gracias!
19. Teresa Carles Cuina Vegetariana;333Esenio;Para un VEGAN no es gran cosa y muy cara por lo que ofrecen.;Si quieres comer una ensalada simple 100% vegan es muy cara y poca cosa.\nMuchos platos llevan juevos y zumos disparan de precio. Lleida no existe un restuarante vegan y si viene yo estare cliente fijo. Ideal seria una ensalada mixta sin mais con buena acceite y sobre 6,50 euros puede rondar precio. No se que mania tienen meter ensaladas queso de cabra, atun y salmon humado que te repite luego 3 horas. No tengo dinero montar un restuarante vegan pero lo se exactamente como tiene que ser.Cucharas de postres son de sopa y muy grandes muy incomodos.Lo ponen por que tienen mas facil lavar su pongo. Teresa carles lo cocina con agua de grifo como muchos otros restuarantes para un vegan como yo es un crimen. No recomiendo un vegan, mejor Summum, pero ahy no hay nunca sitio para sentarse. \nLo bien esta interior y lugar pero comida me da desear mucho.;2019-04;2;Muchas gracias por tus comentarios, Mart. Como todos los comentarios, tomamos nota y los analizamos para ver en qué podemos mejorar y te agradecemos que te tomes el tiempo en escribirnos.\nGracias!
19. Teresa Carles Cuina Vegetariana;Cathy S;des oeufs CRUS !;10 h un dimanche matin d'avril, il fait un soleil magnifique, toutes les tables sur la terrasse sont libres mais on n'a pas le droit d'y prendre place, il va falloir manger à l'intérieur nous dit dame en coup de vent, bon, d'accord. La carte des petits déjeuners présente mon plat préféré, épinards, cèpes et oeufs pochés. Le plat se fait attendre, 25 min, mais arrive finalement : les épinards sont crus, c'est pas grave mais les oeufs le sont aussi ! et les cèpes ressemblent à des éponges gorgées d'eau froide ! Alors on rapporte le plat en cuisine, il revient 15 min plus tard en un amas d'oeufs brouillés, et toujours froid. Quel dommage !;2019-04;1;Buenas tardes Cathy, muchas gracias por tus comentarios. Sentimos mucho el incidente sucedido con el plato de cocina, te agradecemos que te tomes el tiempo para contárnoslo, y tomaremos las medidas oportunas para que no se vuelva a producir.\nPor otro lado, en lo que a la terraza se refiere, debido al volumen de clientes que tenemos en las mañanas, y al número de trabajadores por comensal, nos hemos visto obligados a que la terraza abra a las 13 horas por el horario de comida. Sentimos que este hecho te haya ocasionado alguna molestia\nMuchas gracias y un saludo!\n
19. Teresa Carles Cuina Vegetariana;a1-jordi;Vegetariano imprescindible;El mejor restaurante vegetariano que hemos probado nunca en Cataluña. Los años de experiencia del restaurante “paradís” mejorados en un local moderno y amplio. Para ir probando cualquier plato. No defrauda. ;2019-04;5;Muchísimas gracias, a1-jordi! Esperamos que sigas viniendo mucho tiempo:)
19. Teresa Carles Cuina Vegetariana;sebitas0930;Mucho sabor;Cada semana el menú varía esta semana elegí de primero unas verduras a la brasa que estaban increíblemente buenas! De segundo el plato de Fideuá con verduras y alioli de soja también con muchísimos sabor. De postre la Macedonia de frutas con yogurt de Soja quemado no está mal, le falta un poco más de fruta, pero no esta nada mal. ;2019-04;4;Muchas gracias, sebitas0930! Esperamos verte pronto :)
19. Teresa Carles Cuina Vegetariana;anavanessar2015;Encantada en general;Trato inmejorable del personal, se nota cuando detrás de un negocio hay personas exigentes, cuidado hasta el mínimo detalle, calidad de materia prima, en general para repetir, lo aconsejo 100%.;2019-04;5;Muchas gracias, anavanessar2015! :)
19. Teresa Carles Cuina Vegetariana;Liktor A;Para no repetir;Lugar acogedor,camareros atentos pero lo que pagas no se corresponde para nada a lo que recibes.De segundo comí unos trozos de albergínia amarga que no pude terminar,junto con otras verduras que tampoco no valían para nada lo que pagué. Calidad-precio prefiero el summum de lejos.;2019-04;1;Gracias por tu comentario, Liktor, el cual nos tiene preocupados ya que creemos que no está acorde a la calidad que ofrecemos en el restaurante.\nPara poder analizarlo mejor, te pediríamos por favor que nos escribas por privado exactamente y nos expliques exactamente cuando viniste y qué pediste.\nAgradecemos de antemano tu colaboración!
19. Teresa Carles Cuina Vegetariana;David F;Bastante caro para lo que ofrecen;Los platos son aceptables, nada del otro mundo, y menos por el precio del menú diario 14,50.\n\nPrimero, segundo y postre sin más. Me esperaba algo mejor.\n\nLo mejor del restaurante, el sitio, que es precioso. Atención de los camareros y tiempo de entrega de los platos correcta, podria mejorar aunque es cierto que el restaurante se ha llenado.;2019-03;2;Muchas gracias por tus comentarios, David. Tenemos varias opciones de menú con diferentes precios, en función de la combinación elegida, para adaptarnos a las necesidades de cada cliente y acorde a la calidad del producto que ofrecemos.\nGracias por tu visita y esperamos verte pronto!
19. Teresa Carles Cuina Vegetariana;Smayora92;Para repetir;Comida excelente y atención inmejorable. Sin duda repetiremos. Miquel, el camarero, muy atento en todo momento.;2019-03;5;Muchas gracias, Smayora92! Esperamos verte pronto!
19. Teresa Carles Cuina Vegetariana;E957BNalessandroc;Mejor restaurante!;Trabajando en Lleida cada semana voy siempre a comer ahí, no solamente por la comida deliciosa si no también para el trato del personal, sobretodo Miquel y Montse! ;2019-03;5;Gracias, E957BNalessandroc :)
19. Teresa Carles Cuina Vegetariana;Teresa V;Bon dinar!!!;Super bien!!! El restaurante súper acogedor, la atención del personal muy bien. La comida excelente.;2019-03;4;Muchas gracias, Teresa!
19. Teresa Carles Cuina Vegetariana;travellingcherry;Good snacks but disappointed at restrictive serving times;This restaurant is airy with a contemporary décor and a good central location. However, I had read that although it was open all day only 'small plates' were available which I presumed to mean tapas. Unfortunately the only food available before 8pm was a selection of 5 mini sandwiches and a few muffins. The sandwiches were good and reasonably priced but I was very disappointed that none of the main menu was available despite the restaurant being open.;2019-03;3;"Thanks for your comments, travellingcherry. We are sorry that you couldn't have dinner at the time you wished.\nOur time tables are the ""spanish"" normal ones and from lunch to dinner we only open for the cafeteria service. In Barcelona, where there are more foreign people, we have an all-day kitchen so that we can provide service to all our costumers.\nWe hope you understand our policy and we hope you will visit again!"
19. Teresa Carles Cuina Vegetariana;Alexpalo;Buen vegetariano;Nosotros hemos ido en Domingo, de carta muy variada donde hay mucho a escoger. El trato a sido muy agradable y atento. Nosotros escogimos una agua un zumo,ensalada pequeña para compartir, de segundo hemos comido un arroz negro,fideus rosejats un postre café y una infusión. Nos a costado 50€. Sin duda una buena opción.\n;2019-03;4;Gracias Alexpalo :)
19. Teresa Carles Cuina Vegetariana;roma290517;Un poco decepcionante;Fuimos a comer de menú.\n\nEl sitio nos encantó, pero la comida un pelin decepcionante, esperábamos más de lo que fue. Pero si recomendamos conocer el sitio.\n\nLos zumos son muy ricos aunque un poco caros. ;2019-03;2;Te agradecemos tu visita, Inspiration739954. Muchas gracias por tus comentarios!
19. Teresa Carles Cuina Vegetariana;sppasv;Buenisimo todo!;Para repetir, excelente todo. Hemos comido los platos del día y hemos salido muy contentos y muy llenos.;2019-02;5;Muchas gracias sppasv!!
19. Teresa Carles Cuina Vegetariana;JOSEPESC;VEGETARIANO DE ALTO NIVEL;Hemos repetido este restaurante y el nivel sigue siendo muy alto.Comida vegetariana muy conseguida y con un personal extremadamente agradable.\nMuy muy agradable y de precio mas que razonable.;2019-01;4;Gracias JOSEPESC!! Esperamos verte pronto por aquí!
19. Teresa Carles Cuina Vegetariana;davidbB4808WU;Exquisita comida vegetariana;Platos saludables muy variados con productos de temporada en un local muy cuidado y acogedor. Precio muy razonable. Un restaurante para repetir mil veces.;2019-01;5;Mil veces gracias davidbB4808WU !!
